team,giornata,actual_module,actual_player_fv,optimal_module,optimal_player_fv,regret,module_matched
BOVE,25,433,70.5,532,84.5,14.0,False
BOVE,26,433,61.5,451,73.0,11.5,False
BOVE,27,433,74.5,352,82.5,8.0,False
BOVE,28,433,62.0,352,78.5,16.5,False
BOVE,29,433,65.0,532,74.5,9.5,False
BOVE,30,433,64.5,343,66.0,1.5,False
BOVE,31,433,72.5,532,81.5,9.0,False
BOVE,32,433,66.0,442,70.5,4.5,False
BOVE,33,442,68.0,442,80.0,12.0,True
BOVE,34,442,87.5,352,89.0,1.5,False
BOVE,35,442,66.0,352,66.5,0.5,False
BOVE,36,442,73.5,532,76.5,3.0,False
DARTH VADER,1,343,80.0,343,85.5,5.5,True
DARTH VADER,2,433,72.5,343,77.5,5.0,False
DARTH VADER,3,433,73.0,433,80.0,7.0,True
DARTH VADER,4,343,64.0,343,67.0,3.0,True
DARTH VADER,5,343,63.0,343,66.5,3.5,True
DARTH VADER,6,433,71.0,343,77.0,6.0,False
DARTH VADER,7,343,73.0,532,75.5,2.5,False
DARTH VADER,8,433,77.5,343,87.0,9.5,False
DARTH VADER,9,433,80.5,343,82.5,2.0,False
DARTH VADER,10,433,59.5,352,71.0,11.5,False
DARTH VADER,11,433,75.5,442,78.0,2.5,False
DARTH VADER,12,442,73.5,451,76.5,3.0,False
DARTH VADER,13,442,68.0,343,84.0,16.0,False
DARTH VADER,14,442,70.5,343,81.5,11.0,False
DARTH VADER,15,442,70.0,352,72.0,2.0,False
DARTH VADER,16,343,72.0,343,75.0,3.0,True
DARTH VADER,17,343,71.0,442,77.0,6.0,False
DARTH VADER,18,433,79.5,343,87.5,8.0,False
DARTH VADER,19,343,68.0,352,75.0,7.0,False
DARTH VADER,20,433,76.0,343,85.5,9.5,False
DARTH VADER,21,343,82.0,343,89.0,7.0,True
DARTH VADER,22,343,63.5,343,66.5,3.0,True
DARTH VADER,23,343,67.0,343,79.5,12.5,True
DARTH VADER,24,343,71.0,343,72.5,1.5,True
DARTH VADER,25,343,67.0,343,76.5,9.5,True
DARTH VADER,26,343,72.5,343,82.0,9.5,True
DARTH VADER,27,343,70.0,442,73.5,3.5,False
DARTH VADER,28,343,70.0,352,78.5,8.5,False
DARTH VADER,29,343,79.0,343,83.5,4.5,True
DARTH VADER,30,343,66.0,343,77.5,11.5,True
DARTH VADER,31,352,70.0,451,74.0,4.0,False
DARTH VADER,32,352,68.0,451,69.5,1.5,False
DARTH VADER,33,343,70.5,442,78.5,8.0,False
DARTH VADER,34,343,70.0,433,76.5,6.5,False
DARTH VADER,35,433,66.5,343,72.5,6.0,False
DARTH VADER,36,343,68.0,433,70.0,2.0,False
ETHANANITA,1,433,67.5,343,71.0,3.5,False
ETHANANITA,2,433,62.0,partial,73.5,11.5,False
ETHANANITA,3,433,61.5,343,72.5,11.0,False
ETHANANITA,4,433,59.5,343,66.5,7.0,False
ETHANANITA,5,433,63.0,343,68.0,5.0,False
ETHANANITA,6,433,64.5,352,69.0,4.5,False
ETHANANITA,7,442,67.5,442,76.0,8.5,True
ETHANANITA,8,451,66.5,433,74.0,7.5,False
ETHANANITA,9,442,63.5,343,67.5,4.0,False
ETHANANITA,10,442,76.0,352,95.5,19.5,False
ETHANANITA,11,442,75.0,343,82.0,7.0,False
ETHANANITA,12,442,69.5,343,75.5,6.0,False
ETHANANITA,13,343,75.0,433,78.0,3.0,False
ETHANANITA,14,343,69.5,541,81.5,12.0,False
ETHANANITA,15,343,75.0,343,75.5,0.5,True
ETHANANITA,16,541,75.5,352,79.5,4.0,False
ETHANANITA,17,442,64.0,442,65.5,1.5,True
ETHANANITA,18,541,65.5,541,67.5,2.0,True
ETHANANITA,19,541,63.5,532,66.0,2.5,False
ETHANANITA,20,532,69.0,532,70.0,1.0,True
ETHANANITA,21,433,57.5,442,66.5,9.0,False
ETHANANITA,22,442,51.5,partial,60.0,8.5,False
ETHANANITA,23,451,67.5,442,70.5,3.0,False
ETHANANITA,24,451,62.5,451,63.5,1.0,True
ETHANANITA,25,541,60.0,433,80.0,20.0,False
ETHANANITA,26,442,89.5,352,96.0,6.5,False
ETHANANITA,27,343,74.5,442,83.5,9.0,False
ETHANANITA,28,442,74.5,433,78.0,3.5,False
ETHANANITA,29,442,67.5,352,69.0,1.5,False
ETHANANITA,30,442,61.5,partial,61.5,0.0,False
ETHANANITA,31,442,67.0,442,67.0,0.0,True
